source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
1995015508754014592,359.5310475893922,0.02125815709231189,56.656115524672614,0.018509566320840797,0.47085433736831034,0.029174401132574836,14.858124,0.9085407,,,NOT_AVAILABLE,115.61878065568666,-5.456730477485948,5541.0,
1995012794334285696,359.13328558252033,0.07831548601385585,56.656943714115954,0.06168064297927635,0.38775526218087975,0.10087967707252507,17.482718,1.4949703,,,NOT_AVAILABLE,115.40419112269763,-5.410201185330097,,
1995012519456377984,359.0198484327053,0.0341011055222129,56.63387121287964,0.031101190537627214,0.5993429166328993,0.04981682567947112,16.194466,1.1280718,,,NOT_AVAILABLE,115.33804301170962,-5.41946046749109,4949.89,0.622
1995013893846176384,359.3772982957495,0.10335612826089725,56.70737335824274,0.07627861071898319,0.4904286992089524,0.12886559861532512,17.776287,1.2970543,,,NOT_AVAILABLE,115.54646173477933,-5.3890819601315805,,
1995021349909271424,359.5455381951309,0.021142643775661944,56.835748842066515,0.018056514389326317,0.44521253378082587,0.027342183070566326,14.672038,0.9199991,,,NOT_AVAILABLE,115.66375192060293,-5.282585237368061,5424.0,
1995012141499520768,359.22182492416647,0.020114911186123983,56.671111775786514,0.01832357950381669,0.4582866493189586,0.02708462192939745,14.453328,0.93200207,,,NOT_AVAILABLE,115.4549694077531,-5.406642002042108,5244.5,
1995061722604039168,359.2658989808158,0.018911390545666703,56.76220382363412,0.017056381047212046,0.519927795236313,0.02497601288658508,14.21008,0.9239006,,,NOT_AVAILABLE,115.49797175179118,-5.322679321291469,5334.25,
1995014271803252992,359.46801616737446,0.08207633422219114,56.7536931503406,0.06653057288380315,0.3544774821804989,0.10736338955256852,17.690811,1.1666946,,,NOT_AVAILABLE,115.60502078415226,-5.354109921953293,,
1995018012709900032,359.75408258052244,0.08778959052727622,56.77615719841978,0.07691444973211545,0.04550365599384563,0.11987981210255773,17.859442,1.248888,,,NOT_AVAILABLE,115.76377736171958,-5.3642410734304615,,
1995010968963175424,359.4891967558972,0.13340402820020328,56.71227575107827,0.08860759471781209,-0.030449235917575694,0.15222835580017022,18.146269,0.9736595,,,NOT_AVAILABLE,115.60783207734997,-5.397034913491539,,
1995059867177820672,359.0672238087129,0.0827661911807435,56.68758636304554,0.07538582545746135,0.1595272686755781,0.11782380425822953,17.769217,1.403307,,,NOT_AVAILABLE,115.37511138526958,-5.372541976846334,,
1995014787190885120,359.31069058885015,0.0415397781201316,56.73590558384085,0.06195854995373151,0.5928858569431644,0.0618248747862855,15.847829,,,,NOT_AVAILABLE,115.5165495487776,-5.35354389035572,,
1995059970257383040,359.1188161894342,0.07937339103976254,56.728152657117455,0.0731319334324395,0.17367848756087964,0.10855210274500895,17.68183,1.4702034,,,NOT_AVAILABLE,115.41157095837625,-5.3389280353874335,,
1995015130788228480,359.46127977589543,0.0905205718681691,56.77854951280257,0.07221520638490209,-0.3396137055156245,0.11326359505427534,17.776423,1.0160599,,,NOT_AVAILABLE,115.60656267587682,-5.329027810942326,,
1995020486611195136,359.65289763996043,0.08272237411604959,56.80441587272839,0.0661324549628309,0.261822523526552,0.11093289442726623,17.701054,1.4004192,,,NOT_AVAILABLE,115.71505426844341,-5.3252984061191455,,
1995060172108734336,359.2398260080516,0.03446083094108242,56.740154061462846,0.031215763489917447,0.4294647899613018,0.0469493760508962,16.200819,1.0518684,,,NOT_AVAILABLE,115.47927861457909,-5.341230018994556,5194.5,1.011
1995012485096639744,359.0459298186157,0.03945434790323252,56.639714018153,0.03503304029737812,0.20293830939927227,0.05813358882315833,16.453701,0.8483496,,,NOT_AVAILABLE,115.35337194036741,-5.416816982692561,6227.513,
1995021418628747264,359.60660172674073,0.06597790118732572,56.85063899675724,0.058750208587502566,0.2628756574899467,0.08776465141131665,16.569906,1.2324324,,,NOT_AVAILABLE,115.69964780669069,-5.274871041076741,5095.6333,
